header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
120100,1756792692.45125,world,-0.1007108986377716,-0.2660582363605499,1.1787481307983398,8.460879325866699e-05,0.0037449290975928307,0.0006166965467855334,0.999992847442627
120101,1756792692.453885,world,-0.1007002741098404,-0.26605260372161865,1.178762435913086,8.058547973632812e-05,0.0036855172365903854,0.0007196925580501556,0.9999929666519165
120102,1756792692.4567232,world,-0.10070408135652542,-0.26606327295303345,1.1787173748016357,7.101893424987793e-05,0.0036766519770026207,0.0006453072419390082,0.9999929666519165
120103,1756792692.4595962,world,-0.10069669783115387,-0.26604434847831726,1.1787501573562622,6.252527236938477e-05,0.0036563603207468987,0.0007292297668755054,0.9999930262565613
120104,1756792692.4623377,world,-0.10069416463375092,-0.2660501301288605,1.1787234544754028,2.0802021026611328e-05,0.0036155886482447386,0.0006863151211291552,0.9999932646751404
120105,1756792692.4652152,world,-0.10069332271814346,-0.2660362124443054,1.1787410974502563,5.123019218444824e-05,0.0036284583620727062,0.0007025278173387051,0.999993085861206
120106,1756792692.4683335,world,-0.10068226605653763,-0.2660559415817261,1.1787168979644775,3.2514333724975586e-05,0.00355023262090981,0.0006968050729483366,0.9999934434890747
120107,1756792692.4707615,world,-0.10070584714412689,-0.2660534977912903,1.1787039041519165,0.0001367032527923584,0.0035945107229053974,0.0006557978922501206,0.9999933242797852
120108,1756792692.4735355,world,-0.10069385915994644,-0.26605379581451416,1.1787018775939941,0.00010314583778381348,0.0035148330498486757,0.000695850932970643,0.9999935626983643
120109,1756792692.4764874,world,-0.10070323199033737,-0.2660458981990814,1.1786830425262451,0.00011035799980163574,0.0035256464034318924,0.0006443524034693837,0.9999935626983643
120110,1756792692.4788451,world,-0.10068418085575104,-0.2660316824913025,1.178702473640442,6.35981559753418e-05,0.0034624161198735237,0.000727322418242693,0.9999937415122986
120111,1756792692.4818616,world,-0.10068066418170929,-0.2660139501094818,1.1786752939224243,6.86347484588623e-05,0.0034374012611806393,0.0006777317030355334,0.9999938011169434
120112,1756792692.4847293,world,-0.10067236423492432,-0.26602157950401306,1.1787042617797852,9.685754776000977e-05,0.0033932533115148544,0.0007368600927293301,0.9999939799308777
120113,1756792692.487497,world,-0.10068424046039581,-0.2660340666770935,1.1786526441574097,0.00011283159255981445,0.0033635366708040237,0.0006977603770792484,0.9999940991401672
120114,1756792692.490213,world,-0.10068193078041077,-0.26604536175727844,1.1786692142486572,0.00017151236534118652,0.0033151600509881973,0.00069108244497329,0.9999942779541016
120115,1756792692.492904,world,-0.10067545622587204,-0.2660243511199951,1.1786547899246216,0.0001462697982788086,0.003267264924943447,0.0007330462103709579,0.9999943971633911
120116,1756792692.4956498,world,-0.10065995901823044,-0.26598161458969116,1.1786704063415527,0.00020003318786621094,0.003255037125200033,0.000738768489100039,0.9999943971633911
120117,1756792692.498387,world,-0.10066293179988861,-0.26601338386535645,1.1786729097366333,0.00017055869102478027,0.0031853914260864258,0.0007387652294710279,0.9999946355819702
120118,1756792692.5012524,world,-0.10066989064216614,-0.26599881052970886,1.1786595582962036,0.00023353099822998047,0.0031996206380426884,0.0006720125675201416,0.9999946355819702
120119,1756792692.50388,world,-0.10065792500972748,-0.2659984529018402,1.1786764860153198,0.00022324919700622559,0.00311992596834898,0.0007797743892297149,0.9999947547912598
120120,1756792692.5068307,world,-0.1006704643368721,-0.2660055458545685,1.1786370277404785,0.00028759241104125977,0.0031443436164408922,0.00067677884362638,0.9999948143959045
120121,1756792692.509487,world,-0.1006656140089035,-0.2660178244113922,1.1786572933197021,0.0002983212471008301,0.003090714570134878,0.0007025317754596472,0.9999949336051941
120122,1756792692.5124996,world,-0.10066239535808563,-0.2659793794155121,1.1786400079727173,0.00030156970024108887,0.003078713081777096,0.0007282755104824901,0.9999948740005493
120123,1756792692.5149941,world,-0.10065990686416626,-0.26600372791290283,1.1786555051803589,0.00032269954681396484,0.0030428837053477764,0.0006500756135210395,0.9999951124191284
120124,1756792692.5179036,world,-0.10065815597772598,-0.2659703195095062,1.1786495447158813,0.00030046701431274414,0.003030563937500119,0.0007616542279720306,0.9999950528144836
120125,1756792692.5206592,world,-0.10066620260477066,-0.26599037647247314,1.1786398887634277,0.0003902316093444824,0.0030483724549412727,0.0006720122182741761,0.9999950528144836
120126,1756792692.5234814,world,-0.1006723940372467,-0.2660095989704132,1.178634762763977,0.0003649294376373291,0.003005573060363531,0.0007511675357818604,0.9999951124191284
120127,1756792692.5261405,world,-0.10066433995962143,-0.2659887373447418,1.1786209344863892,0.00045993924140930176,0.003029299434274435,0.0006901357555761933,0.9999951124191284
120128,1756792692.5291283,world,-0.10067018866539001,-0.266021192073822,1.1786236763000488,0.00039336085319519043,0.0030008512549102306,0.0007158850785344839,0.9999951124191284
120129,1756792692.5317357,world,-0.10064813494682312,-0.26598066091537476,1.1786549091339111,0.0003770291805267334,0.0030227061361074448,0.0007244627922773361,0.9999951124191284
120130,1756792692.5345068,world,-0.10065358877182007,-0.26601701974868774,1.1786253452301025,0.00037798285484313965,0.003002049634233117,0.0007092074956744909,0.9999951124191284
120131,1756792692.5373645,world,-0.1006629690527916,-0.2659449577331543,1.178621530532837,0.00047597289085388184,0.0030720438808202744,0.0007807317888364196,0.9999948740005493
120132,1756792692.5399282,world,-0.10068225860595703,-0.26600515842437744,1.1785914897918701,0.0005072951316833496,0.0030498243868350983,0.0006910895463079214,0.9999949336051941
120133,1756792692.5427887,world,-0.10067383199930191,-0.2659427523612976,1.178609013557434,0.0005109906196594238,0.003074048087000847,0.0008341417415067554,0.9999948143959045
120134,1756792692.5457785,world,-0.10068259388208389,-0.26597392559051514,1.1785871982574463,0.0005690455436706543,0.0031083272770047188,0.0007292256923392415,0.999994695186615
120135,1756792692.5484624,world,-0.10066109150648117,-0.26596397161483765,1.1785968542099,0.0004926621913909912,0.0030752881430089474,0.0008408171124756336,0.9999947547912598
120136,1756792692.5513022,world,-0.1006622388958931,-0.2659105658531189,1.17861008644104,0.0005762279033660889,0.0031752274371683598,0.0008265012875199318,0.9999943971633911
120137,1756792692.554091,world,-0.10067849606275558,-0.265998512506485,1.1785757541656494,0.000537872314453125,0.0031268703751266003,0.000816964078694582,0.9999946355819702
120138,1756792692.5565605,world,-0.10065929591655731,-0.26594260334968567,1.1786226034164429,0.0006175041198730469,0.0031444262713193893,0.0008407988352701068,0.9999945163726807
