header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
98556,1756139542.6146157,world,0.10580167174339294,0.27025648951530457,0.12041401118040085,0.017521679401397705,0.007112056016921997,0.5972542762756348,0.8018289804458618
98557,1756139542.6173975,world,0.10577280819416046,0.27024999260902405,0.12038761377334595,0.017613381147384644,0.0068273842334747314,0.5972954034805298,0.8017988204956055
98558,1756139542.620188,world,0.10575853288173676,0.27023598551750183,0.12051460891962051,0.017529726028442383,0.006481438875198364,0.5973854064941406,0.8017364740371704
98559,1756139542.6231158,world,0.10576723515987396,0.2702319920063019,0.12080732733011246,0.01736515760421753,0.006071746349334717,0.5974347591400146,0.8017065525054932
98560,1756139542.6257918,world,0.10578799247741699,0.27023494243621826,0.12124361097812653,0.017132192850112915,0.005526989698410034,0.597501277923584,0.8016657829284668
98561,1756139542.628743,world,0.10585580766201019,0.2701968252658844,0.12182508409023285,0.016845524311065674,0.0049381256103515625,0.5975342988967896,0.801651120185852
98562,1756139542.631507,world,0.10588999092578888,0.27015265822410583,0.12247177213430405,0.016581624746322632,0.004450559616088867,0.5975444316864014,0.8016519546508789
98563,1756139542.6341827,world,0.1059231162071228,0.27010831236839294,0.12322279810905457,0.016241520643234253,0.003938227891921997,0.5975404977798462,0.8016645908355713
98564,1756139542.637031,world,0.10594412684440613,0.27007123827934265,0.12404530495405197,0.015884429216384888,0.003430783748626709,0.5975589752197266,0.8016601800918579
98565,1756139542.639814,world,0.10598215460777283,0.27004098892211914,0.12492785602807999,0.015475690364837646,0.0028609037399291992,0.5975748300552368,0.8016586303710938
98566,1756139542.6426568,world,0.10603362321853638,0.270025372505188,0.12581516802310944,0.015100717544555664,0.002247750759124756,0.5976125597953796,0.8016396164894104
98567,1756139542.645437,world,0.1061042919754982,0.27001985907554626,0.12674735486507416,0.0145588219165802,0.001565396785736084,0.5976309180259705,0.8016376495361328
