t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
1.0,0.013812515336800548,0.999904602659709,1.0,0.9999392969941163,0.00035343089141175605,0.011012602307205757,-1.9851515799013797e-06,0.06284596335503277,-0.0008681436512927192,0.0,0.00483803901586934,0.04947108588756517,-7.282550004018203e-07,0.2161065992560416,-0.0069360061765707725,0.0,0.027301895666628165,0.0402939194521168,-4.864115848085071e-06,1.7123877537274514,1.7180850524744875,1.7219472409807173,1.7162476972571359,0.48555132324785283,-0.047473560552636004,0.0,0.3965532424653933,-0.26797809156376207,0.0
1.02,0.015113305942602608,0.9998857874694916,1.0,0.9999336615383302,0.0004046141712043157,0.011511246859159939,-2.3807556761451877e-06,0.06726572768369403,-0.0010167236445157296,0.0,0.005408213617129422,0.0502564235865853,-8.30756287235986e-07,0.22589560216762544,-0.007940648115949165,0.0,0.029740854054413797,0.03822576221642615,-5.392859084118437e-06,1.712400311353264,1.717805006618567,1.7220122371360806,1.7166050528588928,0.4932816454192228,-0.053070494253666695,0.0,0.3763564246291732,-0.291936590953083,0.0
1.04,0.016504459807029446,0.9998637921269468,1.0,0.999927680236225,0.00046174682280485324,0.0120175321589535,-2.842878454911441e-06,0.0718827909604894,-0.0011865482514381003,0.0,0.006028520163477309,0.05099964525206175,-9.441994608034069e-07,0.23583512305272195,-0.00906210917314775,0.0,0.032315311134184246,0.03608221032086814,-5.958410827291971e-06,1.7124110009129678,1.7175124218196895,1.7220838651554187,1.7169796942129303,0.5006006605626632,-0.05915991997249985,0.0,0.35542153549071653,-0.3172293057899763,0.0
1.06,0.01798995245929977,0.9998381677104111,1.0,0.9999213455611417,0.0005253436584873472,0.012531029239776805,-3.380597597021472e-06,0.07670008029713589,-0.0013800541354904525,0.0,0.00670167892904945,0.0516992361965684,-1.0693258109795406e-06,0.2459167876937339,-0.010310506759473672,0.0,0.03502620677076698,0.03386251450061342,-6.5612496076921886e-06,1.712419860996244,1.7172072306014654,1.7221621905831177,1.7173717927088457,0.5074935347622027,-0.0657686273113615,0.0,0.33374070868781136,-0.34386598369078497,0.0
1.08,0.019573816276187105,0.9998084145056922,1.0,0.9999146506372748,0.0005959467585269062,0.013051293896258911,-4.003925010538925e-06,0.08172035234248147,-0.0015998856776654002,0.0,0.007430424091234681,0.05235366297139689,-1.2068843813976246e-06,0.25613192337185203,-0.011696495710620368,0.0,0.03787398633172297,0.031565544864563255,-7.201670339598582e-06,1.712426987606209,1.71688936911562,1.7222472126170079,1.7177815072597482,0.5139452391986471,-0.07292355302326252,0.0,0.3113022938525316,-0.37185154733535186,0.0
1.1,0.021260137012776924,0.9997739777440688,1.0,0.9999075892675452,0.0006741255584416036,0.013577866459154424,-4.723866656260929e-06,0.0869461872684025,-0.001848905747912945,0.0,0.008217493570832667,0.05296136559546001,-1.3576281989464826e-06,0.2664715542017745,-0.013231270246864152,0.0,0.04085857380134866,0.029189775217706992,-7.879774798821425e-06,1.7124325369765203,1.716558777744241,1.7223388609062633,1.7182089833194043,0.5199404729153524,-0.08065168184256724,0.0,0.28809070278958954,-0.40118582821114845,0.0
1.12,0.02305305021190457,0.9997342431246053,1.0,0.9999001559568905,0.00076047683186571,0.014110271490799742,-5.552482682619952e-06,0.09237998264674728,-0.002130206495552541,0.0,0.009065618340037112,0.05352074948083801,-1.522310329136442e-06,0.2769263948916535,-0.014926563896947655,0.0,0.04397934545006931,0.026733268446491737,-8.595463765172175e-06,1.7124367283054778,1.7162154017689868,1.7224369924951939,1.7186543518945623,0.5254635826102125,-0.08897994203947009,0.0,0.2640862662858062,-0.4318633052660811,0.0
1.1400000000000001,0.024956737489776233,0.9996885321208133,1.0,0.9998923459306075,0.000855624563787651,0.014648017398402685,-6.502947554271828e-06,0.09802394718524962,-0.002447120116926899,0.0,0.009977511209376884,0.05403017707864137,-1.7016797924380826e-06,0.2874868428710616,-0.01679464728111124,0.0,0.04723510406017418,0.02419366320647459,-9.348431011192617e-06,1.7124398463926813,1.7158591921265833,1.7225413889324463,1.7191177285380776,0.5304984796887469,-0.09793509579669937,0.0,0.23926510379125265,-0.46387284847367977,0.0
1.16,0.026975422694622265,0.999636097072553,1.0,0.9998841551473914,0.000960219708997297,0.015190595962488479,-7.589609847595048e-06,0.10388009428924383,-0.0028032295564514678,0.0,0.010955855104692415,0.054487959273536585,-1.896477380223266e-06,0.29814296873493007,-0.0188483236506966,0.0,0.05062405370207749,0.021568162149694647,-1.0138159302060072e-05,1.712442244164322,1.7154901062702415,1.722651753564442,1.7195992123080752,0.5350285548588275,-0.10754362450621627,0.0,0.2135990082954567,-0.497197467253318,0.0
1.18,0.029113367934559188,0.9995761160649583,1.0,0.9998755803067244,0.0010749398306971086,0.015737481778131158,-8.828051378367568e-06,0.10995023541502943,-0.0032023790951815124,0.0,0.012003290845050058,0.05489234656020372,-2.1074314120455174e-06,0.30888450495749037,-0.02110092208368708,0.0,0.05414377504890655,0.018853521934446976,-1.0963918557979906e-05,1.7124443450732025,1.7151081091573808,1.7227677090317723,1.7200988846774905,0.5390365905947837,-0.11783160908200849,0.0,0.18705534879354369,-0.5318140636379549,0.0
1.2,0.03137486947014403,0.9995076875971147,1.0,0.999866618850276,0.0012004886143389523,0.016288131606954918,-1.023514532227394e-05,0.11623597317988353,-0.0036486847790249406,0.0,0.013122404432195763,0.05524152003988606,-2.335253478991605e-06,0.31970083283728407,-0.023566288237446678,0.0,0.05779120121263484,0.016046045273303278,-1.1824766322365713e-05,1.712446645358928,1.7147131743852313,1.7228887949877612,1.720616808377001,0.5425046718471398,-0.12882460538252713,0.0,0.15959699279666617,-0.5676931900441806,0.0
1.22,0.033764253466398754,0.9994298250441883,1.0,0.9998572689569956,0.0013375952518521644,0.016841983638296375,-1.1829112987859953e-05,0.12273869419301998,-0.004146544636772975,0.0,0.014315713861789724,0.055533582280345474,-2.5806342203768106e-06,0.33058096764233236,-0.026258772561760575,0.0,0.06156259408156492,0.013141575275187056,-1.271955065209327e-05,1.7124497161538252,1.7143052854960337,1.7230144660580973,1.721153026154049,0.5454140954238107,-0.1405475148331528,0.0,0.13118225138772022,-0.6047988114756447,0.0
1.24,0.03628587159836161,0.9993414509177267,1.0,0.9998475295315894,0.0014870136915278366,0.017398456658375965,-1.362957890429685e-05,0.12945956157126226,-0.00470064863620047,0.0,0.015585655466227354,0.05576654808768768,-2.8442391833560657e-06,0.3415135419335686,-0.02919321587705205,0.0,0.06545352113797083,0.01013549233942826,-1.3646915528669557e-05,1.7124542054199825,1.7138844374736726,1.7231440900603883,1.7217075594303006,0.5477452785189711,-0.15302445033558443,0.0,0.10176484935660449,-0.6430880719826527,0.0
1.26,0.03894409650349445,0.9992413909299026,1.0,0.9998374001860978,0.001649521748919116,0.017956949126836992,-1.5657623893019345e-05,0.13639950710286064,-0.005315988324602457,0.0,0.01693456979842767,0.055938335243750276,-3.12670481661723e-06,0.35248678705467656,-0.03238493222435455,0.0,0.0694588327326235,0.007022713864936886,-1.4605308876704704e-05,1.7124608397024463,1.713450638453974,1.7232769465026054,1.7222804068392887,0.5494776669166869,-0.16627859754756086,0.0,0.07129392296842108,-0.6825110652092594,0.0
1.28,0.04174331707354205,0.9991283678685626,1.0,0.9998268812143047,0.0018259200742072694,0.018516838160572965,-1.7935835803099518e-05,0.1435592230227532,-0.005997866098281446,0.0,0.018364687065528754,0.05604675526799674,-3.4286346509862595e-06,0.36348851278752375,-0.035849688895252495,0.0,0.07357263979753427,0.003797697041212078,-1.5592993237015023e-05,1.7124704256828729,1.7130039116706752,1.7234122253797846,1.722871542625874,0.5505896434475608,-0.18033207161318204,0.0,0.039714047922626214,-0.7230106088857721,0.0
1.3,0.04468793357770593,0.999000995291073,1.0,0.9998159735587424,0.00201703097156896,0.019077478425379484,-2.0488357605217632e-05,0.15093915336267466,-0.0067519040436802335,0.0,0.019878112121069227,0.056089504268058185,-3.750595720357331e-06,0.37450608518445977,-0.03960368355158479,0.0,0.07778829197993137,0.0004544449737096945,-1.6608059131613005e-05,1.7124838515186798,1.7125442976578023,1.7235490262873414,1.723480914890158,0.5510584373277276,-0.19520576942168386,0.0,0.006965300050361098,-0.7645220231704115,0.0
1.32,0.04778235260826632,0.9988577710461181,1.0,0.9998046787700742,0.002223697066162142,0.019638200936634667,-2.3340932558356102e-05,0.15853948483987226,-0.0075840522910662804,0.0,0.02147680902397825,0.05606415394833994,-4.093115276705217e-06,0.38552640260184434,-0.043663518346246925,0.0,0.08209835618681917,-0.003013483589014987,-1.7648441113425834e-05,1.7125020879510149,1.7120718567296136,1.7236863578706323,1.7241084436576748,0.5508600350601953,-0.21091921747122033,0.0,-0.027016648728939455,-0.8069729128098667,0.0
1.34,0.051030981839066986,0.9986970706338038,1.0,0.9997929989586762,0.002446779814427435,0.020198311770932263,-2.6520946186892207e-05,0.16636013724881127,-0.008500596819915641,0.0,0.023162585172540225,0.05596814285120646,-4.456677853066713e-06,0.39653586997326695,-0.04804617095795691,0.0,0.08649459553932808,-0.006612960679582697,-1.8711936484468563e-05,1.7125261891654666,1.7115866717568966,1.7238231376294455,1.724754018759638,0.5499690936286306,-0.22749041541443382,0.0,-0.06230039671333538,-0.8502829531755404,0.0
1.36,0.054438224586574255,0.9985171404156574,1.0,0.9997809367382685,0.0026871578534805192,0.02075709069136278,-3.0057464833581762e-05,0.17440075332117658,-0.009508166653417492,0.0,0.024937075021592696,0.0557987679102169,-4.841722726781148e-06,0.40752037137601754,-0.05276896245440616,0.0,0.09096794874400606,-0.010351271430535797,-1.9796226616416914e-05,1.7125572933878477,1.7110888512583617,1.7239581920971547,1.7254174975066643,0.5483588567626078,-0.24493567536478467,0.0,-0.0989586385673104,-0.8943636803409529,0.0
1.3800000000000001,0.05800847416253859,0.9983160906873805,1.0,0.9997684951614835,0.0029457251854509165,0.021313789689959912,-3.398127058593029e-05,0.182660688020702,-0.01061374037782436,0.0,0.026801723391486586,0.05555317639996264,-5.248641834867712e-06,0.41846524096043064,-0.057849521899835436,0.0,0.0955085099030948,-0.01423609205768242,-2.0898900801439614e-05,1.7125966231980998,1.7105785328226384,1.7240902574131418,1.7260987021420797,0.5460010751010494,-0.2632694570471893,0.0,-0.13706794897117314,-0.9391182854965663,0.0
1.4000000000000001,0.06174610800663396,0.9980918886285135,1.0,0.9997556776472979,0.003223389192706154,0.021867631451699177,-3.8324892409528606e-05,0.19113899724092123,-0.011824651920711412,0.0,0.028757768377930343,0.05522835837151369,-5.677778190293014e-06,0.4293552323287118,-0.0633057476248163,0.0,0.10010550880137047,-0.01827546326771956,-2.2017482484909057e-05,1.7126454855431352,1.7100558868757636,1.7242179803086644,1.7267974170610423,0.5428659311265011,-0.28250419888393175,0.0,-0.17670852152248023,-0.984441414151303,0.0
1.42,0.06565548158682959,0.9978423511445089,1.0,0.9997424879003043,0.003521068479991037,0.022417807745353575,-4.3122633361908626e-05,0.19983442587584757,-0.013148595520582671,0.0,0.030806223872751046,0.054821139667280847,-6.129424846017424e-06,0.4401744864677621,-0.06915576507794086,0.0,0.1047472917229876,-0.02247775887557965,-2.314945775517695e-05,1.712705271429939,1.7095211208058287,1.7243399195253433,1.7275133857843366,0.5389219697867552,-0.30265014511752186,0.0,-0.21796386075349186,-1.0302189707453109,0.0
1.44,0.06974092205467151,0.9975651376180726,1.0,0.9997289298218371,0.0038396905396126694,0.022963477747472212,-4.841059380413187e-05,0.20874539523585994,-0.014593629818676975,0.0,0.03294786170689655,0.05432817561312168,-6.603824449501823e-06,0.4509064983592559,-0.07541788118129068,0.0,0.10942130287499158,-0.026851649417045098,-2.4292305891772826e-05,1.7127774552782413,1.708974483454457,1.7244545476867679,1.7282463076770642,0.5341360357617906,-0.32371516908659015,0.0,-0.2609204252602242,-1.0763279294956463,0.0
1.46,0.07400672164212255,0.997257742588036,1.0,0.9997150074130204,0.0041801892359177115,0.02350376630675297,-5.4226690574380685e-05,0.2178699897837364,-0.016168181002288565,0.0,0.03518319342872952,0.05374594548970522,-7.1011694272013525e-06,0.461534082409791,-0.08211053511405887,0.0,0.11411406651353831,-0.03140606058451914,-2.5443531731625304e-05,1.7128635939133356,1.7084162699801253,1.7245602536417275,1.7289958344064469,0.5284732183726033,-0.3457045927895035,0.0,-0.30566722008949687,-1.122636152515025,0.0
1.48,0.07845713078613845,0.9969174883754456,1.0,0.9997007246698593,0.004543502105443179,0.02403776215712196,-6.061067213795421e-05,0.22720594316883422,-0.01788104492743316,0.0,0.03751245173287793,0.05307074788871511,-7.6216028328942535e-06,0.4720393368641959,-0.08925224545161488,0.0,0.11881116989861315,-0.03615012627124006,-2.6600699677085254e-05,1.712965325174223,1.7078468270988656,1.7246553453023732,1.7297615661317256,0.5218968051638877,-0.36862100289353106,0.0,-0.35229533670152124,-1.1690022164825231,0.0
1.5,0.0830963509667516,0.9965415176780195,1.0,0.999686085470549,0.004930567469281359,0.02456451608891411,-6.760412978089093e-05,0.23675062354088305,-0.019741388147269185,0.0,0.03993557155762282,0.052298697062769635,-8.165219889178454e-06,0.4824036073860799,-0.09686155359073192,0.0,0.12349724722485952,-0.041093136123770274,-2.776146892905949e-05,1.713084366118328,1.7072665586978912,1.7247380529936231,1.7305430474283998,0.5143682452242978,-0.3924640633755311,0.0,-0.4008974390176508,-1.2152752494031915,0.0
1.52,0.08792852724410105,0.9961267861555995,1.0,0.9996710934552347,0.005342321354388385,0.0250830390886584,-7.525050496951981e-05,0.2465010181287562,-0.02175874777133775,0.0,0.04245217087213397,0.05142572038097179,-8.732070244679767e-06,0.4926074500112346,-0.1049569633957407,0.0,0.12815596471071541,-0.046244477418327934,-2.8923629751377924e-05,1.7132225107953172,1.7066759318207803,1.7248065333381748,1.731339762945134,0.5058471233357278,-0.4172303250135815,0.0,-0.4515671942765426,-1.2612947792690583,0.0
1.54,0.09295774047959826,0.9956700550307455,1.0,0.9996557518985149,0.005779694220791,0.025592300459111768,-8.359509305509817e-05,0.2564537170739189,-0.023943030079426796,0.0,0.04506153117872479,0.05044755700423621,-9.32216096350899e-06,0.5026305937015785,-0.11355687700514439,0.0,0.13277000705608638,-0.05161357116797022,-3.008514038999174e-05,1.7133816275665714,1.7060754830140292,1.7248588736965735,1.7321511327997046,0.49629114606628427,-0.44291303198812765,0.0,-0.5043986476581981,-1.3068905967254172,0.0
1.56,0.09818799922625843,0.9951678837301494,1.0,0.9996400635750433,0.006243607491913131,0.026091225932349114,-9.26850435607911e-05,0.2666048965130254,-0.026304507812709852,0.0,0.04776257775993766,0.04935975789683973,-9.935460255936532e-06,0.5124519027498351,-0.12267952674384183,0.0,0.13732106551356607,-0.05720980239567394,-3.124416418178767e-05,1.7135636559459602,1.705465825019903,1.7248930971818006,1.7329765077243888,0.48565614093981774,-0.4695019258963233,0.0,-0.559485539894687,-1.3518826341511765,0.0
1.58,0.1036232312731676,0.9946166225941067,1.0,0.9996240306186501,0.006734969885560056,0.02657869578989626,-0.00010256935734701522,0.27695030090937334,-0.028853816063776887,0.0,0.05055385970538369,0.04815768729169052,-1.0571901951928961e-05,0.5220493393079014,-0.13234290309268118,0.0,0.14178982785268482,-0.06304244447711549,-3.2399106651421865e-05,1.7137706029325068,1.7048476537998258,1.7249071682721195,1.7338151639709618,0.47389606982777316,-0.496983047534554,0.0,-0.616920567370074,-1.3960808638778768,0.0
1.6,0.10926727482910834,0.9940124056828568,1.0,0.999607654375462,0.007254673543470237,0.027053543005087548,-0.0001132988810099925,0.2874852246386085,-0.03160194668628424,0.0,0.05343352975937445,0.04683652572790711,-1.123139070993923e-05,0.5313999263348803,-0.14256467867473344,0.0,0.14615597053207058,-0.06912057756075507,-3.354865191532684e-05,1.7140045388098597,1.7042217558623178,1.7248989990405454,1.734666297994896,0.4609630577160006,-0.5253385368618584,0.0,-0.6767945845206725,-1.4392852185959528,0.0
1.62,0.11512386933053195,0.9933511437102021,1.0,0.9995909352515783,0.00780358995778062,0.02751455142402929,-0.00012492629892656672,0.2982044928402282,-0.03456024114422469,0.0,0.0563993240368435,0.04539127477934459,-1.1913807946563717e-05,0.5404797112838127,-0.15336212822656192,0.0,0.15039815343124083,-0.07545300105985461,-3.469179818531027e-05,1.714267592383568,1.70358901586728,1.7248664560224394,1.735529020939565,0.4468074379996336,-0.5545464316212207,0.0,-0.7391957486811833,-1.4812855373255025,0.0
1.6400000000000001,0.1211966458593649,0.9926285171364158,1.0,0.9995738725559129,0.008382565693257757,0.0279604540027497,-0.00013750612341526246,0.3091024415530357,-0.03774038172028451,0.0,0.05944854166267187,0.0438167635923196,-1.2619018461423317e-05,0.5492637308691538,-0.1647520445329984,0.0,0.15449401753029057,-0.08204814026408422,-3.5827891766739006e-05,1.7145619456278187,1.70295042447169,1.7248073677410583,1.7364023529471402,0.43137781545267084,-0.5845804651665378,0.0,-0.8042086078836391,-1.521861540658671,0.0
1.6600000000000001,0.12748911715656752,0.9918399694540642,1.0,0.9995564643388908,0.008992417904732375,0.028389931119307533,-0.00015109468353847978,0.32017289715977376,-0.041154381002439025,0.0,0.06257802439748485,0.0421076573491551,-1.3346877724174826e-05,0.557725977279837,-0.176750650315657,0.0,0.1584201859650032,-0.08891394714530404,-3.6956659160204165e-05,1.7148898277119708,1.702307086376583,1.7247195329113112,1.7372852173270856,0.414621148004938,-0.6154098641204985,0.0,-0.8719131325046775,-1.5607828393078629,0.0
1.68,0.1340046672179441,0.9909807007019905,1.0,0.9995387072277483,0.009633929649846525,0.028801608980808573,-0.00016575011312288014,0.3314091551736849,-0.04481456956787377,0.0,0.06578413632202994,0.040258467772569174,-1.4097239780278123e-05,0.5658393662252341,-0.18937350607875195,0.0,0.16215226891821977,-0.0960577955099455,-3.807823674569725e-05,1.7152535083799214,1.7016602285269298,1.7246007293383796,1.7381764346205655,0.39648284843704173,-0.6469991465725122,0.0,-0.9423836920736185,-1.5978089803139772,0.0
1.7,0.14074654045943524,0.9900456612443188,1.0,0.9995205962592518,0.0103078449979876,0.029194058146429783,-0.00018153233862369284,0.3428039584077117,-0.048733581783536574,0.0,0.0690627436617277,0.03826356578231802,-1.486996572234436e-05,0.5735757072232278,-0.20263541393085743,0.0,0.1656648728423138,-0.10348637065812488,-3.919319758304701e-05,1.715655290653004,1.7010112084125624,1.724448723529234,1.73907471660156,0.37690690707328,-0.6793079216160098,0.0,-1.0156879789993976,-1.6326895355770812,0.0
